PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432855	1478647894124	1478647894230	NA	32
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432858	1478647894302	1478647894402	NA	86
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432861	1478647894392	1478647894482	NA	73
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432864	1478647894528	1478647894618	NA	68
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432905	1478647894762	1478647894846	NA	65
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432909	1478647894907	1478647894960	NA	32
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432913	1478647895125	1478647895194		8
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432918	1478647895244	1478647895334		8
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432922	1478647895390	1478647895474		8
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432951	1478647895526	1478647895605	NA	83
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432952	1478647895665	1478647895750	NA	65
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432953	1478647895734	1478647895829	NA	32
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432954	1478647896142	1478647896227	NA	81
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432955	1478647896257	1478647896331	NA	85
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432982	1478647896367	1478647896463	NA	69
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432983	1478647896585	1478647896649	NA	65
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432984	1478647896779	1478647896863	NA	84
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248432985	1478647896847	1478647896927	NA	73
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433012	1478647896921	1478647897017	NA	79
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433015	1478647897192	1478647897255		8
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433017	1478647897322	1478647897422		8
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433020	1478647897472	1478647897546		8
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433023	1478647897605	1478647897690		8
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433025	1478647897695	1478647897796	NA	83
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433028	1478647897847	1478647897894	NA	75
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433029	1478647897905	1478647898000	NA	84
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433030	1478647897979	1478647898090	NA	73
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433033	1478647898053	1478647898201	NA	79
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433058	1478647898170	1478647898276	NA	78
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433061	1478647898414	1478647898488		8
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433062	1478647898540	1478647898640		8
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433065	1478647898686	1478647898781		8
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433067	1478647898825	1478647898915		8
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433069	1478647898971	1478647899071		8
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433090	1478647899231	1478647899331	NA	84
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433086	1478647899268	1478647899321	NA	59
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433095	1478647899315	1478647899453	NA	73
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433098	1478647899411	1478647899596	NA	79
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433149	1478647899554	1478647899649	NA	78
485961	5233631	Can you supplement the answer to the visa question?	can you supplement the answer to the visa queston?	248433153	1478647899801	1478647899881		8
